,Nome,LOA (m),Boca (m),DWT (ton),Calado de Entrada (m),Calado de Saída (m),Calado Aéreo (m),Pontal (m),Tamanho de Lança (m),Ano de Construção,Tipo do Navio,Último Porto,Próximo Porto,Situação
501,Navio5174,205,43,139171,16.894673813041084,15.276147875447364,11,18,49,2013,GLP,Porto69,Porto91,0
502,Navio129,233,50,143555,17.79840343765509,18.5930917030749,16,9,36,2019,CNTR,Porto70,Porto85,1
503,Navio3547,220,27,154819,13.935598276679574,12.321042867474677,13,9,34,2018,GS,Porto46,Porto190,0
504,Navio112,241,26,158263,13.4737786842775,17.917927725408276,28,19,117,2021,GLP,Porto164,Porto65,1
505,Navio4811,186,28,91269,14.843059055814528,14.609989776292572,22,19,60,2017,GLP,Porto134,Porto61,0
506,Navio146,241,68,81722,17.79232133433891,14.197806765670633,15,18,96,2014,CNTR,Porto109,Porto10,1
507,Navio79,184,64,85787,17.59296824318476,13.1617162454427,28,7,78,2018,GS,Porto134,Porto166,1
508,Navio2894,214,30,88834,17.618521358349696,15.027204409496084,25,12,40,2020,GS,Porto165,Porto88,0
509,Navio1724,198,48,84924,11.722384068896714,12.409722272375042,16,10,44,2012,CNTR,Porto111,Porto4,0
510,Navio408,215,39,98133,17.059749352525596,14.956460973173186,25,14,54,2000,GLP,Porto143,Porto140,1
511,Navio2141,205,34,110160,12.963417254039637,15.948149423038105,20,19,71,2008,GLP,Porto151,Porto152,0
512,Navio4507,204,25,120177,15.301891877383824,15.405922859645473,18,8,45,2016,CG,Porto148,Porto32,0
513,Navio477,263,54,96131,12.424272042380611,16.44413619991607,16,19,36,2009,CG,Porto173,Porto136,1
514,Navio2435,205,35,152549,12.930553553208195,14.359211441031805,18,16,114,2017,CNTR,Porto56,Porto55,0
515,Navio512,283,73,98417,11.984713284419255,17.461691447225004,20,10,26,2003,CG,Porto154,Porto81,1
516,Navio3563,201,27,134915,17.231539502700585,13.421127949170444,21,13,88,2005,GLP,Porto198,Porto169,0
517,Navio3923,191,38,120958,13.651190252536715,12.90233975928973,25,18,105,2010,GLP,Porto76,Porto144,0
518,Navio1827,188,30,116418,12.190589311492552,12.731178404398033,12,8,71,2009,GSM,Porto101,Porto88,0
519,Navio6,250,54,96655,19.548179497907082,12.734198942767234,20,17,29,2020,GL,Porto184,Porto71,1
520,Navio4000,211,35,122092,14.464347544285118,14.464493362366243,21,11,97,2016,GSM,Porto141,Porto21,0
521,Navio5156,224,36,81486,17.23426505742328,12.811022855452995,18,15,64,2012,GLP,Porto151,Porto123,0
522,Navio395,219,60,114909,17.55507084009496,17.51012908053235,14,10,78,2002,GSM,Porto35,Porto42,1
523,Navio237,254,53,92332,14.064860897923687,17.263284941139133,15,18,45,2017,GSM,Porto86,Porto149,1
524,Navio508,292,41,92144,13.453169988948371,18.293547627151497,26,14,101,2008,CG,Porto107,Porto156,1
525,Navio1587,212,42,98929,13.424756056551205,11.545593493935439,14,18,59,2014,GLP,Porto105,Porto31,0
526,Navio218,199,39,108322,18.891503499771538,17.469169109804717,15,5,111,2021,CG,Porto13,Porto139,1
527,Navio2187,212,45,82491,11.713087858412802,11.659066265415126,23,15,33,2009,CNTR,Porto41,Porto28,0
528,Navio147,206,41,139777,13.181755156555283,16.58716882553189,18,10,44,2016,CG,Porto111,Porto169,0
529,Navio409,202,40,99997,15.796763235439379,13.170293656137346,25,5,24,2005,GSM,Porto7,Porto103,0
530,Navio4245,206,32,124632,13.776645061150106,12.275302771131436,13,10,91,2020,GL,Porto140,Porto89,0
531,Navio58,218,32,125909,17.026500373388682,15.79999444969512,14,11,95,2000,CNTR,Porto165,Porto71,1
532,Navio241,224,42,101735,15.04129382769684,17.801944622012925,11,5,18,2011,CNTR,Porto104,Porto132,0
533,Navio1230,204,36,83132,17.591360798709317,13.58763240670637,11,19,105,2009,GS,Porto197,Porto100,0
534,Navio3768,204,35,127258,13.965379797618512,15.80273537461273,12,19,85,2014,GSM,Porto104,Porto132,0
535,Navio470,248,75,90361,19.98819908229143,11.686522302680983,19,9,66,2022,GLP,Porto143,Porto199,1
536,Navio3670,208,42,134836,17.876809100294707,11.942256719807412,18,15,116,2023,CNTR,Porto153,Porto170,0
537,Navio466,238,45,132812,17.561482835837893,13.073527807646302,22,5,71,2003,GLP,Porto26,Porto119,1
538,Navio6167,215,28,105365,14.660133920900165,12.298708818049791,13,18,81,2022,GSM,Porto123,Porto64,0
539,Navio539,264,69,78087,17.172043146605656,16.513739300786376,22,6,34,2002,GSM,Porto40,Porto72,1
540,Navio34,298,52,102862,11.967322485965212,19.4215789257171,10,9,31,2003,GL,Porto63,Porto164,1
541,Navio4350,190,29,124408,11.8293777513379,16.246956017527424,24,5,40,2014,GL,Porto190,Porto99,0
542,Navio10,204,43,131289,15.7763317344215,13.9170651914316,23,18,40,2020,GSM,Porto126,Porto188,0
543,Navio150,281,61,132845,16.043868683888903,17.072209047638818,28,16,33,2016,GSM,Porto144,Porto100,1
544,Navio451,235,65,142802,12.349189341946882,14.1119591920835,27,18,112,2006,GLP,Porto132,Porto43,1
545,Navio3992,223,34,85360,14.514563376067175,12.271970799600718,15,18,78,2005,GSM,Porto180,Porto27,0
546,Navio4059,186,35,113680,11.945818611395218,12.023524695894471,16,9,27,2014,CNTR,Porto137,Porto34,0
547,Navio2290,207,31,87511,15.954608777716146,18.304801247417416,17,12,35,2008,GS,Porto109,Porto34,0
548,Navio254,207,36,138913,13.58239480180887,19.650528979637702,21,5,39,2006,GSM,Porto15,Porto49,1
549,Navio5802,216,48,95251,17.977563213986727,15.729629414263794,19,8,112,2006,CG,Porto135,Porto159,0
550,Navio4636,204,49,86220,11.771867350633649,12.820856373540266,10,5,73,2022,CNTR,Porto92,Porto87,0
551,Navio137,260,68,146679,18.517426478775427,17.970374127967155,25,11,84,2009,GLP,Porto75,Porto168,1
552,Navio3527,200,36,77148,15.912447038092033,14.384774772391145,15,14,112,2014,CNTR,Porto87,Porto183,0
553,Navio161,210,37,139070,12.944384410297259,16.27839087960941,11,17,100,2019,GLP,Porto197,Porto71,0
554,Navio425,197,43,101497,17.202705586158093,13.40928012682554,20,10,95,2016,GSM,Porto8,Porto150,0
555,Navio1066,192,49,130927,15.68511309206582,16.075291594172267,15,5,43,2013,CNTR,Porto187,Porto137,0
556,Navio266,270,27,154128,17.90604113118298,14.672768691991667,14,16,32,2001,CG,Porto127,Porto141,1
557,Navio5195,186,48,146408,11.869804271846158,16.093034636005317,19,14,60,2012,GLP,Porto59,Porto90,0
558,Navio4591,186,26,143238,12.230798176775838,14.747492025112491,18,7,33,2006,CNTR,Porto107,Porto79,0
559,Navio505,199,67,84985,19.58297698158526,19.383726820575387,12,14,73,2010,GL,Porto188,Porto116,1
560,Navio478,209,69,130218,17.240286605026263,11.595633507178173,21,17,23,2020,GSM,Porto195,Porto125,1
561,Navio415,264,47,77705,19.584332171474955,15.9774850614102,12,10,29,2021,GS,Porto166,Porto43,1
562,Navio349,200,48,125835,13.379249620271818,13.599738780903907,27,15,36,2006,GS,Porto27,Porto119,0
563,Navio476,242,64,91299,14.782082229430149,12.59654651029765,24,10,37,2005,GSM,Porto192,Porto141,1
564,Navio1518,212,50,147308,11.578240704791504,16.25956231586883,14,11,16,2006,CNTR,Porto38,Porto18,0
565,Navio414,241,43,119255,13.326791169997318,13.076942704247834,25,9,100,2020,GSM,Porto76,Porto179,1
566,Navio397,207,40,86319,18.49137390762167,16.07321993342605,25,11,34,1999,GSM,Porto101,Porto7,1
567,Navio296,206,40,146962,15.87406675235243,13.349709202797365,16,8,89,2020,GS,Porto84,Porto171,0
568,Navio221,204,80,155121,16.445159319214408,18.834692445978646,24,18,107,2009,CG,Porto158,Porto95,1
569,Navio3544,191,27,76615,13.482024133235079,18.345369598583655,16,15,93,2013,GS,Porto102,Porto196,0
570,Navio1624,222,26,99706,14.281141468771258,18.13482939403031,21,15,107,2018,GL,Porto58,Porto142,0
571,Navio523,206,68,88467,16.580170406441447,13.228809687815794,11,13,94,2003,GL,Porto181,Porto91,1
572,Navio4868,211,49,132866,12.275801384755328,17.243280204114203,25,6,108,2023,CG,Porto35,Porto170,0
573,Navio5918,214,26,124459,16.805011246236983,14.074782780235793,28,10,68,2010,GSM,Porto43,Porto119,0
574,Navio158,203,71,132031,12.657397130023384,19.59679775060878,20,8,37,2001,GLP,Porto86,Porto191,1
575,Navio748,186,41,87247,14.41817014373822,16.92309323328778,14,16,97,2021,GS,Porto13,Porto130,0
576,Navio3351,184,36,149103,15.600071803251407,11.7140653914327,10,13,112,2010,GLP,Porto90,Porto105,0
577,Navio4284,221,39,89499,12.896231750647054,17.542541129217916,29,8,102,2019,CNTR,Porto87,Porto39,0
578,Navio2786,188,41,143164,11.567011263821978,11.581407547414653,22,12,61,2011,GSM,Porto137,Porto88,0
579,Navio223,208,63,88302,14.424092761220496,11.908963582609628,15,6,11,2015,GSM,Porto22,Porto67,1
580,Navio480,241,57,134796,17.541012204378333,11.794452226245278,28,13,102,2012,CG,Porto154,Porto75,1
581,Navio1990,197,45,109433,12.866238569783816,12.997291421760519,20,11,51,2016,GL,Porto131,Porto17,0
582,Navio22,270,53,99691,17.291087914546605,15.33112376839572,24,10,96,2015,GLP,Porto11,Porto38,1
583,Navio530,269,27,147614,13.240192736396331,15.542625976579279,28,19,90,2005,GS,Porto194,Porto55,1
584,Navio330,184,52,97683,15.150090661610882,19.85026505754119,20,12,67,2001,CNTR,Porto154,Porto166,1
585,Navio1675,221,41,95704,15.38784810085016,13.64054495117568,17,12,29,2014,CG,Porto155,Porto167,0
586,Navio198,202,59,111540,12.065530595472728,18.532889310848127,25,14,109,2015,GSM,Porto86,Porto49,1
587,Navio15,271,80,144790,15.170257587546866,12.676613826481512,14,5,104,2007,GSM,Porto75,Porto124,1
588,Navio1763,208,27,122805,14.558388813772627,13.248760848984809,23,9,39,2009,GSM,Porto139,Porto128,0
589,Navio149,185,67,157038,17.415062937182917,16.33872733323986,11,5,100,2022,CG,Porto119,Porto55,1
590,Navio4381,184,30,144290,16.831829051983142,12.196947837397206,23,15,77,2014,GLP,Porto133,Porto188,0
591,Navio321,183,65,137605,16.91663487703659,12.142264281310627,11,16,39,2022,CG,Porto167,Porto42,1
592,Navio337,219,46,87013,13.181292947123572,17.637221861592714,25,6,13,2023,GS,Porto143,Porto163,0
593,Navio5069,211,37,124420,16.620663380345317,15.684667377739162,21,5,50,2019,GLP,Porto142,Porto156,0
594,Navio993,204,41,126871,12.099568785923434,15.508846864619175,17,12,109,2006,GS,Porto88,Porto49,0
595,Navio3782,184,25,81288,15.592199296913426,14.083818581021463,29,8,16,2009,GSM,Porto155,Porto16,0
596,Navio3858,189,48,142598,17.32140081969588,15.069248040224124,10,10,114,2014,CNTR,Porto198,Porto144,0
597,Navio393,199,61,79696,17.7968096601155,14.508607024995968,17,14,30,2015,CG,Porto113,Porto59,1
598,Navio61,238,52,111322,18.15573089127461,16.471496444872688,16,16,43,2017,GS,Porto42,Porto107,1
599,Navio5978,189,25,85993,15.656670745457259,11.793994399823498,17,18,80,2022,GL,Porto101,Porto164,0
600,Navio163,224,63,133086,12.776448507760092,18.867967696545485,21,13,80,2007,GS,Porto113,Porto3,1
601,Navio3466,187,30,112437,15.187997869592195,11.998154864915174,13,17,54,2017,CG,Porto24,Porto145,0
602,Navio4467,190,50,142101,18.369902890651293,16.217040073273054,17,6,10,2016,CNTR,Porto81,Porto106,0
603,Navio357,300,53,99574,15.554823281316237,12.491981695872171,11,7,91,2020,GLP,Porto141,Porto182,1
604,Navio29,255,39,117775,12.451972777892138,13.167782416747078,12,19,34,2007,GSM,Porto47,Porto186,1
605,Navio121,224,30,100070,13.709662290904408,18.975586957001113,19,8,97,2001,CNTR,Porto75,Porto185,1
606,Navio4387,213,34,115806,15.92660500949609,17.243219088529255,20,13,88,2007,GS,Porto166,Porto99,0
607,Navio4994,194,47,85272,16.57938633312768,13.989303850170373,21,17,119,2021,GSM,Porto7,Porto82,0
608,Navio306,210,29,154622,19.52907101185439,18.84430928234837,12,14,48,2007,GLP,Porto155,Porto153,1
609,Navio53,215,47,133271,16.943468421053918,19.77870936363422,26,18,88,2014,GS,Porto127,Porto191,1
610,Navio3271,205,30,89617,11.569739039690244,15.204730055722626,11,18,87,2016,CNTR,Porto74,Porto52,0
611,Navio5259,196,43,127148,14.772303639721187,16.782222364218292,24,13,106,2021,GS,Porto150,Porto47,0
612,Navio4559,221,46,82999,17.86208430464985,14.871259549574035,29,17,43,2022,GS,Porto34,Porto1,0
613,Navio670,187,32,107608,13.286093898666149,16.640246934335668,18,15,19,2019,GS,Porto189,Porto130,0
614,Navio2283,221,26,142718,12.43811615872978,16.515984377928234,17,5,113,2006,GLP,Porto178,Porto4,0
615,Navio2643,192,46,97876,11.874802259343152,12.58212391916869,22,14,89,2023,GS,Porto197,Porto53,0
616,Navio87,229,80,78738,14.411076999599196,16.07486937874529,10,18,36,2000,GSM,Porto156,Porto61,1
617,Navio1884,215,47,93196,17.526065275462763,17.592337388783772,18,14,71,2005,GS,Porto109,Porto174,0
618,Navio407,270,69,91795,17.75196269108499,19.4591163517377,19,18,90,2014,CG,Porto147,Porto6,1
619,Navio4,247,69,81363,11.984871066683212,15.445582841093975,29,8,105,2003,GSM,Porto136,Porto137,1
620,Navio4901,183,48,96717,14.137147653350013,16.43985226702929,24,5,75,2019,GSM,Porto47,Porto197,0
621,Navio2774,199,49,150033,14.35398397954289,13.286532810691721,17,10,106,2008,CG,Porto136,Porto71,0
622,Navio697,193,30,101969,11.638656805885907,17.189574147051662,20,14,76,2015,GLP,Porto16,Porto130,0
623,Navio3922,186,43,105595,15.098658638748542,16.41341324484231,25,18,30,2007,GSM,Porto100,Porto122,0
624,Navio6062,217,38,91129,18.240349503362065,17.6874119312452,12,11,61,2015,GLP,Porto185,Porto75,0
625,Navio6298,193,34,100693,17.38339398535512,14.456332095031035,15,6,97,2023,CNTR,Porto29,Porto197,0
626,Navio3535,183,40,141156,15.159999617684088,11.76468494697861,26,13,46,2022,GL,Porto10,Porto141,0
627,Navio5264,183,28,143764,13.302998810286926,17.90807378325626,19,9,56,2007,GSM,Porto90,Porto59,0
628,Navio456,282,28,112641,15.871396615450827,12.91107899260021,22,8,105,2012,GS,Porto40,Porto154,1
629,Navio486,253,67,102175,19.08398681367217,19.549653949308627,11,8,92,2020,CNTR,Porto144,Porto66,1
630,Navio46,202,52,127163,13.63661502751115,16.208198407772034,13,7,66,2002,GS,Porto155,Porto13,1
631,Navio77,241,68,153259,17.800901022326798,13.419298700955125,25,10,59,1998,GSM,Porto50,Porto50,1
632,Navio532,288,57,84389,16.30949453428009,18.681839472262926,10,14,59,2003,CNTR,Porto100,Porto119,1
633,Navio3164,194,50,136210,13.761220589214766,15.141233232144291,14,16,82,2018,GLP,Porto186,Porto60,0
634,Navio17,195,47,90621,12.232193969002177,14.022585397581867,14,12,46,2022,GS,Porto39,Porto10,0
635,Navio4506,214,36,115386,12.190352674100938,12.867405251119282,15,18,45,2008,CNTR,Porto61,Porto67,0
636,Navio19,248,44,140690,12.985663937468386,11.868156723586802,18,5,75,2013,GSM,Porto115,Porto190,1
637,Navio534,192,40,91242,14.644243485037144,11.876641168352252,28,18,116,2002,GSM,Porto145,Porto152,1
638,Navio63,217,46,135134,15.230999228047803,12.903302189498248,24,17,117,2021,GLP,Porto117,Porto20,0
639,Navio139,286,69,94960,19.022484244580085,15.618690931582453,13,9,58,2017,GSM,Porto146,Porto194,1
640,Navio2792,215,42,106201,13.381941442506376,13.364522532934243,27,7,26,2005,CG,Porto67,Porto152,0
641,Navio436,244,54,103544,17.5725672255798,16.93618415608793,15,12,57,2002,GSM,Porto109,Porto39,1
642,Navio283,206,54,120231,14.957935714796555,18.882434319715188,26,16,55,2013,GL,Porto34,Porto99,1
643,Navio392,246,68,105308,12.119878280074877,16.855076136530062,11,19,55,2009,GS,Porto88,Porto78,1
644,Navio215,292,61,102571,16.76657350752832,19.412535760772762,13,9,108,2018,CG,Porto170,Porto176,1
645,Navio374,232,25,87569,16.016287528529595,13.458680388872821,18,17,20,2007,GS,Porto144,Porto7,1
646,Navio2725,205,35,81624,14.586602783621395,18.142895408076164,24,7,77,2022,CNTR,Porto22,Porto18,0
647,Navio526,216,65,139735,14.010235291933732,17.56874081506002,22,10,98,1999,CG,Porto178,Porto82,1
648,Navio2148,194,40,113875,16.941172814650585,15.6755850590851,18,19,29,2012,GL,Porto102,Porto67,0
649,Navio26,220,28,128349,19.343093018454233,14.225672515142495,20,11,48,2004,CNTR,Porto137,Porto64,1
650,Navio2438,204,30,97241,15.902583990399517,17.189301936870372,16,16,89,2017,CG,Porto193,Porto27,0
651,Navio4377,188,39,120836,14.900056739985649,12.514773735254611,10,14,77,2006,GL,Porto167,Porto117,0
652,Navio50,248,78,158998,13.92152833648677,19.07896831024111,20,18,12,2016,CNTR,Porto114,Porto123,1
653,Navio217,239,79,114227,16.76152891333674,13.149505304278957,28,17,34,2022,CNTR,Porto78,Porto198,1
654,Navio5715,223,45,151487,15.56603094497454,13.777446371915246,15,7,68,2018,CG,Porto104,Porto98,0
655,Navio6214,202,47,101802,13.09129116777868,11.999774725849855,24,10,57,2023,CNTR,Porto175,Porto78,0
656,Navio323,217,52,109121,13.409172319012255,12.18132831408214,22,12,119,2014,GL,Porto188,Porto71,1
657,Navio449,209,36,124871,14.224752109203061,14.605922505777405,20,19,71,2022,CG,Porto196,Porto177,0
658,Navio6227,200,33,98742,12.057798676336414,13.789754450808735,10,9,87,2014,GSM,Porto166,Porto13,0
659,Navio463,236,73,144593,13.822702766242907,16.54895643327791,23,8,105,2018,GS,Porto89,Porto108,1
660,Navio2221,218,32,147700,16.58973091696143,12.36718893268489,29,5,72,2011,GS,Porto150,Porto185,0
661,Navio2002,225,38,87571,18.304545893645514,12.782417631704037,20,18,14,2014,CG,Porto172,Porto196,0
662,Navio291,218,37,152504,19.593975527211903,14.726417867637604,24,18,72,2008,CNTR,Porto160,Porto53,1
663,Navio756,203,35,98178,18.345236488654358,16.766435412365176,17,6,29,2011,CG,Porto37,Porto181,0
664,Navio1037,209,50,121302,14.235530330115335,16.813026355698845,25,19,60,2013,GL,Porto44,Porto106,0
665,Navio320,219,59,140970,17.508417576259838,18.255614163166197,24,12,24,2016,CNTR,Porto122,Porto8,1
666,Navio4727,194,25,127077,12.324037894621913,11.961776337581282,24,14,84,2008,CG,Porto178,Porto169,0
667,Navio537,266,74,99798,14.927336980562428,17.534652629607677,24,11,71,2014,GLP,Porto161,Porto165,1
668,Navio1982,207,35,154354,14.079794783045575,12.736746313240769,16,16,100,2008,GS,Porto122,Porto151,0
669,Navio171,194,47,141741,12.466991295498156,12.439558917238172,24,18,93,2004,GL,Porto19,Porto123,1
670,Navio398,299,75,126918,17.50731569916093,17.210294892288275,22,16,111,2008,GSM,Porto35,Porto15,1
671,Navio169,226,50,82436,16.26862001663736,15.324967783648086,23,14,47,2000,GLP,Porto124,Porto41,1
672,Navio4300,193,34,107208,12.257625910963473,16.89864380405976,11,10,98,2013,CG,Porto1,Porto45,0
673,Navio82,224,46,83189,11.50319257347891,13.164447602333397,12,10,55,2011,GLP,Porto108,Porto103,0
674,Navio185,287,68,84371,13.52140324622793,18.263712643291576,25,8,73,1998,GS,Porto82,Porto88,1
675,Navio28,260,45,76753,15.754758707767632,19.084520125113357,19,12,64,2010,CNTR,Porto76,Porto194,1
676,Navio465,226,47,125206,14.296993482131363,18.284921231912715,28,14,117,2015,GLP,Porto104,Porto200,1
677,Navio2205,208,32,120035,16.51289274490869,14.090609400919423,21,8,44,2007,GSM,Porto33,Porto52,0
678,Navio5975,189,36,146555,13.137307996729232,13.210880990373035,16,12,85,2022,GS,Porto173,Porto22,0
679,Navio861,190,36,154326,14.569819080078517,16.245401906027208,10,9,83,2020,CG,Porto181,Porto12,0
680,Navio5745,219,45,125750,11.792987423084519,17.953753604505277,11,7,112,2022,GS,Porto159,Porto82,0
681,Navio384,256,26,138639,17.58778685339218,17.14841663091208,19,15,115,2005,GL,Porto61,Porto152,1
682,Navio3394,217,41,82676,18.117044698867765,16.15497052662382,17,7,57,2007,CG,Porto133,Porto17,0
683,Navio348,201,80,131995,12.501419543425259,19.415178310319163,26,16,58,2008,CNTR,Porto123,Porto165,1
684,Navio434,190,73,116821,18.784052474971126,19.738055392561286,19,13,13,2010,GL,Porto70,Porto23,1
685,Navio255,250,62,134648,13.596124863487416,14.971587578373537,18,11,108,2009,CG,Porto37,Porto61,1
686,Navio308,254,75,129370,16.9767716978826,19.280011843625665,28,11,52,1998,GS,Porto53,Porto132,1
687,Navio5066,222,29,130183,15.944263299626694,16.603825386884093,28,7,91,2006,GSM,Porto141,Porto174,0
688,Navio542,295,38,127403,17.763842191606948,17.78731959902927,15,18,60,2010,GL,Porto26,Porto178,1
689,Navio2508,200,28,80016,14.280689153531398,13.384168726203347,18,6,19,2011,GSM,Porto28,Porto120,0
690,Navio3155,224,25,145702,13.815761759448854,17.713147705414414,16,13,69,2016,GSM,Porto153,Porto184,0
691,Navio3513,220,48,91445,16.109391838899118,17.440893131699948,27,9,16,2022,GSM,Porto22,Porto140,0
692,Navio2394,196,33,151108,14.888013958933005,13.97195000947433,25,7,25,2021,GSM,Porto49,Porto4,0
693,Navio115,196,31,156197,19.88181686992554,15.562555906556568,26,6,49,2021,CNTR,Porto192,Porto174,1
694,Navio97,258,72,81622,13.428791066999056,17.83402668242649,16,9,60,2018,CG,Porto101,Porto33,1
695,Navio3498,223,49,145768,16.780532749673533,12.361927172021527,18,10,74,2014,CNTR,Porto179,Porto110,0
696,Navio286,229,58,121932,17.538884242362776,12.892581332105035,17,13,38,2014,CNTR,Porto10,Porto183,1
697,Navio3537,196,30,83146,15.825929998547437,15.68409493549304,24,9,25,2023,GLP,Porto10,Porto82,0
698,Navio1177,205,45,130814,16.332218501160717,15.743842735873553,22,6,93,2011,GLP,Porto157,Porto167,0
699,Navio212,194,69,76923,13.214930793711645,14.82362409153448,20,5,40,2000,CNTR,Porto94,Porto155,1
700,Navio164,241,32,87836,15.809370613324043,15.653374157583482,19,9,43,2002,GS,Porto172,Porto67,1
701,Navio1635,193,41,90014,17.15295549389413,11.887790168167355,22,11,36,2007,CG,Porto82,Porto115,0
702,Navio27,208,74,122920,17.411925991480974,15.434845957565667,27,18,36,2012,GS,Porto44,Porto187,1
703,Navio495,272,60,131952,13.121307250080955,16.691372427439518,21,19,111,2000,GSM,Porto23,Porto72,1
704,Navio180,229,79,98418,18.716189007213288,13.341915047697047,10,11,23,2023,CNTR,Porto124,Porto72,1
705,Navio252,227,44,122210,18.559323151549876,16.023786148308112,12,14,79,2022,GS,Porto20,Porto18,1
706,Navio4556,202,36,97063,17.02320249667676,18.447754435616908,19,8,68,2009,CG,Porto109,Porto192,0
707,Navio5671,215,46,90277,14.748576285871135,16.676515846361344,21,15,89,2021,GL,Porto42,Porto195,0
708,Navio4359,212,49,137623,15.186441198137066,12.094433444641599,23,17,37,2017,CNTR,Porto55,Porto148,0
709,Navio312,280,42,99085,11.967378440956793,16.560941481266408,24,16,54,2004,GSM,Porto28,Porto122,1
710,Navio282,272,77,103059,13.697471131093602,16.108300086525897,18,7,17,2022,CNTR,Porto91,Porto69,1
711,Navio304,192,25,143290,12.692065112923137,14.9131884071847,15,13,14,2007,GLP,Porto90,Porto41,0
712,Navio5968,224,27,100014,14.351391584186384,12.16206108376123,19,16,119,2005,CG,Porto69,Porto63,0
713,Navio2939,193,27,98668,15.167664280610996,11.500773135894272,11,13,70,2023,GSM,Porto84,Porto114,0
714,Navio3184,187,41,124856,16.53351261213494,13.567812454373712,22,17,75,2021,GS,Porto109,Porto69,0
715,Navio30,192,31,78318,18.549312374512567,12.299247334127944,13,16,33,2019,GL,Porto62,Porto17,1
716,Navio328,191,69,133142,15.699873803999218,15.965460511758007,14,7,40,2004,CG,Porto73,Porto126,1
717,Navio490,196,49,128292,11.519907176761771,14.573575065451418,24,19,95,2015,CNTR,Porto23,Porto52,0
718,Navio413,196,67,92304,16.226970857651384,14.379831009801473,24,6,107,2019,CG,Porto42,Porto102,1
719,Navio127,183,59,126086,12.696255992640268,19.39893026821159,29,6,64,2000,GL,Porto192,Porto64,1
720,Navio132,231,49,86799,16.900865843015907,17.84621496318924,25,6,22,1999,GS,Porto153,Porto125,1
721,Navio2046,221,45,128118,13.522481199017728,16.46303306132782,11,8,119,2015,GSM,Porto84,Porto29,0
722,Navio540,203,46,83770,13.291298900966334,12.11258539929357,24,16,56,2009,GLP,Porto146,Porto193,0
723,Navio375,224,25,154307,16.735489110863742,11.656364794394046,16,13,22,2003,CNTR,Porto198,Porto166,1
724,Navio2676,194,38,125216,18.026047249125085,18.29486337535443,20,17,58,2005,GSM,Porto176,Porto60,0
725,Navio72,200,73,121593,15.37087919614206,16.879182729888495,13,12,79,1998,GLP,Porto4,Porto136,1
726,Navio518,208,60,126577,13.034090338546198,13.416210048211134,16,18,40,2008,GLP,Porto57,Porto169,1
727,Navio517,237,36,97399,19.938066344610654,18.324867105977344,10,11,71,2014,GL,Porto1,Porto26,1
728,Navio1342,194,41,111565,12.684844992681292,15.901114865869534,15,19,49,2007,CNTR,Porto57,Porto123,0
729,Navio64,183,77,82094,13.714275546202112,11.668060257119548,20,15,67,1999,CG,Porto128,Porto127,1
730,Navio1808,216,49,111443,17.77275210405294,13.285013806970703,27,15,33,2015,CNTR,Porto196,Porto195,0
731,Navio5320,208,31,77119,18.024634897639046,18.19453390339384,16,19,101,2008,GL,Porto157,Porto193,0
732,Navio309,222,55,136780,13.677123803266564,15.628456640329667,29,18,86,2022,GS,Porto27,Porto5,1
733,Navio1768,210,50,107877,17.377233944299295,15.586222807065504,10,8,93,2021,CNTR,Porto50,Porto29,0
734,Navio491,190,55,153239,17.343089103480004,17.743943954961754,28,6,65,2005,CG,Porto136,Porto102,1
735,Navio2960,219,32,136999,12.923343061267282,16.302753365486744,20,10,81,2008,CNTR,Porto115,Porto68,0
736,Navio313,227,54,82596,12.9676371482779,15.918996926204674,21,18,74,2013,GL,Porto173,Porto88,1
737,Navio55,257,49,153167,16.643359369928728,19.25949852460271,13,13,102,2021,GL,Porto125,Porto148,1
738,Navio423,215,32,148345,11.822551819513114,14.660381627817934,24,15,101,2005,CNTR,Porto62,Porto176,0
739,Navio4075,200,45,78441,12.037313716775722,13.684742251283112,22,5,70,2009,GSM,Porto175,Porto4,0
740,Navio187,213,53,106102,18.268613370224774,11.930948885099314,15,18,88,2005,GS,Porto79,Porto102,1
741,Navio52,240,71,89456,11.873817383233352,12.340822694113246,24,12,25,2006,CNTR,Porto99,Porto99,1
742,Navio155,265,39,126273,12.385395236179997,11.939927478560955,26,11,33,2015,CNTR,Porto101,Porto100,1
743,Navio2045,222,34,84814,12.199814374332686,15.846956486643943,11,19,101,2012,CG,Porto24,Porto100,0
744,Navio5952,217,39,152695,17.02480805241392,16.3812990481364,17,17,113,2010,GLP,Porto121,Porto100,0
745,Navio5525,190,45,104771,12.977574134042603,16.998097632835506,29,17,51,2017,GSM,Porto81,Porto152,0
746,Navio2539,220,44,100533,17.93664035560316,12.344070481133675,18,17,118,2016,GLP,Porto78,Porto164,0
747,Navio262,218,26,141407,15.481181023905442,15.388516889797947,18,6,98,2021,GSM,Porto179,Porto27,0
748,Navio243,223,42,129269,19.997874969724418,15.646916747487843,15,9,106,2006,CG,Porto59,Porto29,1
749,Navio165,248,44,95431,17.11015939702568,13.035925460545698,12,9,32,2014,GS,Porto75,Porto175,1
750,Navio5785,187,28,148070,16.478630073782558,14.837233708959563,16,14,111,2010,GSM,Porto42,Porto64,0
751,Navio270,287,54,146741,13.456799759033258,12.445542845947957,13,10,98,2014,CNTR,Porto85,Porto80,1
