,Nome,LOA (m),Boca (m),DWT (ton),Calado de Entrada (m),Calado de Saída (m),Calado Aéreo (m),Pontal (m),Tamanho de Lança (m),Ano de Construção,Tipo do Navio,Último Porto,Próximo Porto,Situação
496,Navio10329,216,33,111074,14.747212695817623,13.79817663322897,27,16,69,2008,GSM,Porto196,Porto1,0
497,Navio13269,222,30,118933,17.812974563799585,13.577571858833041,20,10,114,2011,GSM,Porto97,Porto102,0
498,Navio11561,221,30,127025,17.05163812688795,15.604065832132015,21,6,80,2020,GL,Porto93,Porto80,0
499,Navio19849,197,72,136171,14.649368114957035,16.905650456793808,12,11,96,2014,GS,Porto85,Porto95,1
500,Navio16386,184,50,81039,13.47424793837443,12.601621283501059,25,13,11,2005,GL,Porto26,Porto167,0
501,Navio9989,198,30,94408,14.768480847671967,17.96048870928177,23,8,43,2008,CNTR,Porto101,Porto141,0
502,Navio15223,190,48,133414,15.788387032288462,16.46459207733161,11,17,105,2012,GS,Porto73,Porto90,0
503,Navio16837,224,49,92575,14.670983543005114,15.158711291907576,17,7,94,2016,GL,Porto145,Porto120,0
504,Navio19935,183,34,83081,15.964423430341345,17.03008278228602,17,9,29,2006,CG,Porto61,Porto28,0
505,Navio14656,198,25,89776,15.007463868643516,15.67110786558601,28,19,21,2010,GS,Porto197,Porto34,0
506,Navio16802,194,25,135019,14.371640020451842,15.775233559755783,29,12,39,2016,GL,Porto174,Porto130,0
507,Navio10332,201,29,126522,17.864320645987387,12.415514164881046,20,16,36,2005,GS,Porto143,Porto111,0
508,Navio18272,192,35,130894,16.296871814974146,16.763433512089165,27,5,53,2014,GSM,Porto16,Porto146,0
509,Navio19964,183,57,124864,14.421113921423181,12.396265292880344,28,14,76,2004,GS,Porto74,Porto37,1
510,Navio12287,199,33,145769,12.24235733321984,12.748301730361106,12,7,21,2017,GLP,Porto97,Porto9,0
511,Navio19681,220,40,124336,14.028529790931804,11.78875479766559,11,5,116,2012,GS,Porto141,Porto16,0
512,Navio16805,199,29,154795,13.234224273661374,16.07104185138637,20,6,73,2013,CG,Porto168,Porto165,0
513,Navio19808,245,53,144335,16.695035617971328,12.607898173374785,13,11,10,2008,CG,Porto18,Porto149,1
514,Navio18000,200,32,93704,16.436218220539104,13.031590739572612,12,12,82,2017,CNTR,Porto195,Porto118,0
515,Navio17436,223,44,144882,17.84177634520208,15.182885401245356,18,10,11,2018,GS,Porto51,Porto84,0
516,Navio13698,204,27,90921,14.22865820142702,14.525484539995045,18,13,17,2007,GS,Porto26,Porto4,0
517,Navio19974,235,36,149209,12.24173958126723,18.2365444385459,21,7,17,2010,CNTR,Porto54,Porto3,1
518,Navio19858,237,52,127570,11.563255164164044,13.393835077183844,26,10,27,2002,CNTR,Porto154,Porto53,1
519,Navio19852,186,72,101444,12.30089460307164,15.895599158400547,21,6,63,1998,CG,Porto52,Porto197,1
520,Navio14014,184,30,105535,16.83376989111505,18.243408218060164,23,15,60,2011,GS,Porto60,Porto181,0
521,Navio15559,213,29,83736,17.207125641949723,16.03039120241938,22,18,48,2019,CG,Porto143,Porto186,0
522,Navio11328,203,35,120696,15.062891565395178,16.295998541390396,15,11,56,2005,GLP,Porto140,Porto175,0
523,Navio9284,213,38,141522,15.302452677374106,15.625913637681899,17,18,97,2019,CG,Porto170,Porto137,0
524,Navio19981,237,33,94672,12.486639917181849,18.496870039665293,24,16,104,1999,GLP,Porto38,Porto104,1
525,Navio19698,187,30,119028,18.073615227017278,11.663875515158159,10,15,100,2016,GL,Porto48,Porto64,0
526,Navio20000,193,71,78194,16.165487135946172,19.00215845846669,10,18,116,1999,GLP,Porto112,Porto170,1
527,Navio19865,273,78,87267,15.007421278920146,18.018159009241465,27,10,17,2013,CNTR,Porto7,Porto44,1
528,Navio14833,189,30,94781,11.866566945766946,17.927396466580795,18,13,97,2012,GL,Porto1,Porto178,0
529,Navio14369,193,32,148034,14.015360733449192,12.539065453219344,28,11,70,2005,CNTR,Porto18,Porto129,0
530,Navio18294,211,41,78759,17.664378224551726,16.68574427282101,16,19,16,2007,CNTR,Porto27,Porto21,0
531,Navio19867,212,78,124383,12.918040585407828,19.081832371649117,28,19,63,2006,GL,Porto45,Porto111,1
532,Navio9121,207,44,139283,16.295279679287113,14.867689492233069,11,5,71,2009,GL,Porto176,Porto152,0
533,Navio11565,200,27,139598,11.905140704051911,11.545993007042231,13,16,65,2020,GLP,Porto161,Porto22,0
534,Navio15249,192,35,90958,16.33083496843416,11.643323044830082,19,19,60,2012,GL,Porto68,Porto170,0
535,Navio18871,214,25,111540,12.194512642886442,11.79749015887499,22,18,36,2018,CNTR,Porto39,Porto164,0
536,Navio13798,208,29,128325,12.975041181412065,15.865732805937233,13,7,18,2011,GS,Porto17,Porto139,0
537,Navio14023,193,45,108453,12.248350744019698,12.017872363681699,12,17,69,2005,CNTR,Porto198,Porto103,0
538,Navio10862,220,35,108533,16.51903477438222,16.36031504731043,15,11,10,2012,GL,Porto91,Porto43,0
539,Navio15735,197,25,82289,11.545126588062352,14.16064215126091,25,5,87,2015,GS,Porto153,Porto137,0
540,Navio15852,197,47,84738,14.965042953494546,11.875477049043713,26,14,108,2023,GL,Porto109,Porto47,0
541,Navio19994,205,29,105791,13.80276002460985,17.565614812888057,26,11,54,2009,GL,Porto35,Porto89,0
542,Navio12644,185,38,144655,12.278316187497275,14.297482346485932,19,17,105,2012,CG,Porto138,Porto152,0
543,Navio19161,191,43,116969,15.931455132374282,12.996567437496353,25,7,34,2009,GL,Porto166,Porto131,0
544,Navio14953,212,38,91446,15.44744890545331,13.396102176474592,12,12,119,2010,GSM,Porto112,Porto115,0
545,Navio14069,208,30,117266,12.648240405174136,15.63858341529928,12,12,87,2006,GL,Porto188,Porto31,0
546,Navio10619,207,34,94989,14.004118825558667,16.238331466217502,10,17,30,2010,GS,Porto58,Porto140,0
547,Navio19961,270,65,129734,12.854631919547739,15.917369672111398,10,18,29,2005,GS,Porto183,Porto59,1
548,Navio19951,184,39,95919,11.861782801290474,11.757507741069668,17,6,78,2015,GSM,Porto128,Porto197,0
549,Navio16542,185,45,140218,16.004473484205207,15.076959084520322,26,9,112,2014,CNTR,Porto28,Porto5,0
550,Navio15512,184,28,148453,16.86241429264927,13.505180785026527,10,8,67,2010,GLP,Porto160,Porto116,0
551,Navio19839,276,72,89878,12.361223430544639,17.11147260832368,24,9,98,2013,GLP,Porto193,Porto160,1
552,Navio10520,210,29,150478,16.086381476033406,18.245132488173304,24,18,99,2015,CNTR,Porto87,Porto15,0
553,Navio17571,221,33,102313,13.22602492739166,14.184661618618176,29,13,35,2009,GSM,Porto97,Porto191,0
554,Navio19198,218,42,135911,16.58359059063854,13.211369017750886,10,7,42,2008,CNTR,Porto56,Porto64,0
555,Navio14294,201,35,122711,12.43465937366415,13.940345344401525,21,13,20,2010,GL,Porto165,Porto90,0
556,Navio15355,209,47,135671,17.657980989554108,15.810781198161507,25,13,27,2018,GS,Porto8,Porto189,0
557,Navio19786,210,49,92431,18.468997358063795,14.5721588795384,19,14,10,1998,CG,Porto194,Porto88,1
558,Navio19797,299,39,121900,13.7318729614945,13.22481105208499,23,7,43,2008,CNTR,Porto81,Porto97,1
559,Navio14326,213,38,134955,14.094012197644739,15.816915781798475,25,16,87,2019,GSM,Porto138,Porto136,0
560,Navio13520,205,34,122425,16.73871371380738,11.938669629499914,29,6,85,2012,CNTR,Porto3,Porto121,0
561,Navio9808,204,46,102544,17.663676137552848,13.453322386051724,29,5,98,2023,CNTR,Porto37,Porto49,0
562,Navio12286,222,35,117638,17.813149477679175,11.770749802656638,20,5,67,2005,CNTR,Porto177,Porto177,0
563,Navio13493,192,30,125894,12.0299696123901,14.867195874123915,29,16,58,2006,GLP,Porto48,Porto97,0
564,Navio12884,206,48,154803,14.335071537874244,14.538740322995213,10,7,113,2006,GS,Porto70,Porto44,0
565,Navio12588,218,30,104288,18.379138134789052,11.55324050134636,23,13,87,2007,CNTR,Porto78,Porto106,0
566,Navio18445,208,37,117475,17.2555405832707,16.992019324498614,15,9,107,2017,GS,Porto62,Porto83,0
567,Navio16824,196,30,137046,13.86853224040415,12.97112884854332,14,5,74,2014,GS,Porto21,Porto135,0
568,Navio16811,192,47,76798,18.25684150456113,15.429122916493393,19,10,51,2010,GL,Porto11,Porto51,0
569,Navio14998,196,36,78258,12.96094636994548,15.235307090959594,23,5,22,2021,CG,Porto5,Porto24,0
570,Navio19853,257,65,155862,13.483224759030847,17.9594576745916,22,6,25,2009,GS,Porto68,Porto197,1
571,Navio13197,214,35,137185,17.06909674944312,17.733488064234592,26,7,46,2014,CG,Porto33,Porto137,0
572,Navio19943,215,79,88921,19.58667408599161,18.54667170647735,20,19,112,2011,GLP,Porto27,Porto122,1
573,Navio16103,199,48,89250,15.414826355894949,15.504802634785381,28,17,81,2018,GS,Porto78,Porto122,0
574,Navio14566,210,39,129231,11.736199254269161,17.37720125171447,28,7,55,2013,CNTR,Porto157,Porto68,0
575,Navio19975,236,30,145119,14.929234269410223,15.052155864722467,24,11,90,2001,CNTR,Porto12,Porto100,1
576,Navio18707,198,32,112071,12.86487415708884,18.382996790889745,16,16,60,2023,CNTR,Porto35,Porto30,0
577,Navio19831,208,31,89849,17.094019738088683,13.312238489024,29,7,94,2001,CNTR,Porto128,Porto45,1
578,Navio19934,295,79,102773,11.545668092331013,18.353705248774634,18,12,20,2017,GSM,Porto127,Porto1,1
579,Navio16744,215,46,128564,17.58987628120654,16.679309573669137,26,19,81,2011,GS,Porto110,Porto51,0
580,Navio18580,207,30,141716,13.048951831944922,11.784086013290333,23,14,26,2005,CG,Porto131,Porto59,0
581,Navio9704,190,25,135957,17.698828372494432,17.352969526803335,21,8,111,2012,CG,Porto42,Porto91,0
582,Navio10829,203,42,123412,18.06223313037374,15.109352551516926,29,18,105,2013,GSM,Porto141,Porto56,0
583,Navio13427,214,33,117636,13.45671499142194,17.127892503349575,26,14,58,2012,CNTR,Porto52,Porto9,0
584,Navio19803,286,72,132469,14.21575896614242,19.270563507616334,25,19,83,2019,CG,Porto25,Porto148,1
585,Navio19985,192,44,138440,18.226559316353054,18.366804313361833,22,12,26,2001,GS,Porto4,Porto6,1
586,Navio14784,193,26,140270,17.019462531773016,12.618860036908513,12,10,104,2013,GS,Porto97,Porto191,0
587,Navio9264,188,46,141025,13.423166163288801,12.170100477669902,21,12,35,2023,GSM,Porto47,Porto49,0
588,Navio9491,194,34,135678,17.13413696336751,16.621896731866457,28,15,77,2007,CG,Porto84,Porto116,0
589,Navio10494,190,26,135158,16.370845379434947,15.296385913059222,25,11,111,2012,GLP,Porto34,Porto85,0
590,Navio16855,224,35,80899,18.279431629514477,12.807594455131108,12,16,84,2006,CG,Porto128,Porto58,0
591,Navio19331,221,34,129042,16.741100150643508,12.018160002533138,14,17,88,2018,CNTR,Porto65,Porto14,0
592,Navio13874,195,31,92146,16.438977513459733,14.006469940908996,10,7,90,2005,GS,Porto188,Porto86,0
593,Navio19910,234,37,140383,18.561542870912916,18.6223641797474,15,19,84,2013,GL,Porto193,Porto93,1
594,Navio9977,207,49,82347,13.585367269278748,13.390178153504422,16,15,103,2015,GL,Porto53,Porto87,0
595,Navio19692,189,33,80674,16.267239866187786,15.877385753758492,15,19,57,2022,GLP,Porto142,Porto82,0
596,Navio12673,217,38,150721,17.506241464250643,17.685218230357723,13,14,77,2007,CG,Porto8,Porto179,0
597,Navio17433,202,32,122307,15.779868949654642,18.111758125931424,17,19,75,2023,GS,Porto60,Porto4,0
598,Navio16619,210,31,110312,17.690855915041745,14.993910202959986,11,19,78,2007,GS,Porto182,Porto101,0
599,Navio13222,206,44,119485,17.1706075804334,17.42816929964888,12,7,90,2007,GS,Porto182,Porto91,0
600,Navio11949,220,50,139098,14.49448184408261,13.688650744657958,19,5,54,2021,GL,Porto30,Porto82,0
601,Navio11770,197,33,116869,15.78009604774491,11.871991445314315,22,5,21,2006,GL,Porto121,Porto183,0
602,Navio17300,225,36,94879,16.58392345934477,16.236386671389326,29,19,107,2018,CNTR,Porto159,Porto164,0
603,Navio11927,183,27,118741,16.9292616229635,16.4309659132905,13,11,72,2018,GLP,Porto81,Porto15,0
604,Navio11449,185,49,150631,17.811282495801365,13.776188337519867,11,10,21,2006,GS,Porto134,Porto33,0
605,Navio10317,189,34,113276,16.103642592826606,11.993595519009906,19,7,81,2022,CNTR,Porto184,Porto17,0
606,Navio15139,194,28,94656,14.017406849889209,11.515090903332455,21,15,47,2011,GLP,Porto19,Porto114,0
607,Navio19976,234,40,106526,13.820483708206673,16.73412774639732,22,14,30,2011,CNTR,Porto126,Porto101,1
608,Navio13771,222,49,96911,12.772398725997158,15.23712182610053,19,18,58,2009,GS,Porto123,Porto29,0
609,Navio18845,213,34,78424,13.420602609917907,15.108766245444265,11,16,71,2014,CNTR,Porto137,Porto61,0
610,Navio15447,215,26,90178,14.168888689494636,13.64628996032908,21,17,102,2016,CG,Porto54,Porto64,0
611,Navio16120,203,29,95487,12.44175568540609,11.651995347349075,19,5,62,2022,GL,Porto23,Porto43,0
612,Navio15604,211,36,78219,12.828393269948515,15.812471796119551,26,19,31,2007,GS,Porto171,Porto79,0
613,Navio19629,197,44,130255,16.582080781855215,17.74340913414041,29,13,36,2012,GL,Porto54,Porto135,0
614,Navio10610,222,49,123351,11.817621695332589,16.959114432112685,12,9,45,2015,CNTR,Porto47,Porto114,0
615,Navio16096,187,37,123102,12.804447836886133,12.240910926370962,19,9,113,2013,GL,Porto119,Porto12,0
616,Navio19820,238,26,151911,11.607095487231357,13.140289009526063,27,9,109,2022,GLP,Porto47,Porto82,1
617,Navio19901,275,79,106198,17.00786342616106,12.546523453464157,16,14,29,2006,GSM,Porto149,Porto156,1
618,Navio19533,203,33,95651,17.357512333187273,16.240171428431054,10,10,63,2021,CNTR,Porto36,Porto13,0
619,Navio18352,218,46,141252,16.169050924682832,14.830790425824176,17,9,77,2006,CNTR,Porto46,Porto23,0
620,Navio18876,198,30,90453,17.743045582999457,17.85634281915045,17,6,119,2018,GS,Porto115,Porto92,0
621,Navio16511,209,48,105190,12.688919557586521,16.912912178301564,11,17,53,2008,GSM,Porto144,Porto76,0
622,Navio18872,224,29,154138,16.677719050484644,17.04197348955325,14,8,93,2005,GLP,Porto26,Porto32,0
623,Navio13802,183,37,90652,18.232812340963832,18.014042490593237,18,15,97,2016,CNTR,Porto41,Porto104,0
624,Navio17567,188,42,140537,15.27527894996234,17.38237186036565,26,5,75,2009,GSM,Porto182,Porto38,0
625,Navio19883,236,43,139722,13.628509130086131,14.62377288433816,28,13,79,2020,GS,Porto162,Porto44,1
626,Navio19834,276,76,158647,12.96341972362728,14.19791123474937,24,6,45,2011,CG,Porto107,Porto47,1
627,Navio12261,213,42,108903,12.034870703487112,15.567309788258385,10,5,103,2015,GS,Porto179,Porto109,0
628,Navio19844,185,37,117042,17.915002228360414,12.000168505869699,14,18,116,1999,GL,Porto139,Porto49,1
629,Navio19696,221,27,88924,11.863664636954288,12.080341518051231,17,7,22,2015,GSM,Porto86,Porto77,0
630,Navio10510,215,40,104074,16.116065503335996,15.317726870768663,20,15,79,2016,GL,Porto60,Porto66,0
631,Navio19908,241,56,159486,15.36127939565687,17.33742353073789,13,7,57,2000,GL,Porto198,Porto179,1
632,Navio10854,204,40,113241,16.76041808290907,16.76976096581641,11,7,74,2009,GSM,Porto13,Porto93,0
633,Navio12303,201,50,135116,12.620492635879273,13.57662879826833,23,14,88,2007,GSM,Porto28,Porto23,0
634,Navio17034,217,44,123473,15.46846837176076,18.128946584749805,26,9,37,2016,GSM,Porto197,Porto72,0
635,Navio19449,193,38,152397,13.756041887575972,14.865134217140412,14,14,29,2021,CNTR,Porto117,Porto103,0
636,Navio14815,208,42,146365,15.821077143233099,15.941988130639842,19,12,44,2023,GLP,Porto179,Porto93,0
637,Navio19872,300,76,100058,13.641854082206027,19.11212579602607,24,12,61,2004,CNTR,Porto123,Porto145,1
638,Navio17134,218,32,153157,16.07561249766781,12.708066549488064,23,7,43,2014,GS,Porto18,Porto48,0
639,Navio19936,288,30,96890,18.81444472243055,12.308574699749654,26,6,116,2018,CNTR,Porto110,Porto183,1
640,Navio16199,210,28,122611,18.09007508113489,18.189839494533793,15,16,85,2006,GLP,Porto100,Porto88,0
641,Navio18555,219,44,129399,13.072131849529173,14.49997028401608,13,10,38,2016,GS,Porto140,Porto179,0
642,Navio19946,204,51,117836,17.773607832594756,15.579121181007338,28,8,93,1999,GS,Porto78,Porto142,1
643,Navio13625,210,42,115013,13.336903181982988,13.601938788509067,16,15,39,2007,CNTR,Porto78,Porto9,0
644,Navio16246,212,40,88591,16.738716659514633,14.106023181255846,27,10,28,2020,GS,Porto172,Porto196,0
645,Navio19835,199,78,135845,14.236948334765554,12.939138083277673,11,6,14,2010,GSM,Porto34,Porto142,1
646,Navio11318,207,28,144725,16.31950642293016,12.8770849912154,12,16,67,2015,GSM,Porto45,Porto128,0
647,Navio16348,196,42,101656,11.715527028073726,12.306046916180716,11,5,91,2006,GS,Porto97,Porto141,0
648,Navio19921,297,38,136511,18.187144551283723,14.744240918172112,27,6,113,2021,CG,Porto91,Porto102,1
649,Navio18208,206,28,123016,18.296557286168564,18.219946852188215,26,18,112,2023,GLP,Porto55,Porto101,0
650,Navio19857,289,43,157581,14.830917487958565,13.34823590796245,23,7,96,2005,CNTR,Porto149,Porto16,1
651,Navio13766,188,37,154771,18.154481282473284,16.11625209682992,12,8,97,2008,CG,Porto130,Porto20,0
652,Navio16095,192,33,106667,17.26240586726054,16.25454546421295,16,19,27,2007,GS,Porto197,Porto66,0
653,Navio19793,253,40,112443,19.905965520841917,19.474038252408846,19,16,53,2009,GL,Porto35,Porto196,1
654,Navio13344,218,46,145766,14.850627737565393,11.952873239476538,11,13,105,2007,GS,Porto53,Porto102,0
655,Navio19723,208,26,140909,12.837226743374632,12.265475995420074,18,17,28,2014,CG,Porto85,Porto15,0
656,Navio11391,220,50,132419,12.877692601842117,16.16216423539306,29,5,89,2021,CNTR,Porto189,Porto176,0
657,Navio19816,259,53,89789,16.239253270624616,13.454663725590757,29,16,10,2003,GLP,Porto179,Porto40,1
658,Navio16899,203,48,134437,15.520823763507703,13.240211443881073,22,18,111,2011,GL,Porto60,Porto94,0
659,Navio16443,188,47,118725,11.830183261096039,13.414918925968353,26,8,114,2022,GL,Porto24,Porto64,0
660,Navio18823,224,34,146588,16.245066448301955,14.492859617629957,28,19,10,2007,CG,Porto98,Porto87,0
661,Navio12433,225,41,77110,14.380950946113044,14.505768886362873,25,5,68,2010,GS,Porto22,Porto11,0
662,Navio12924,192,36,96207,16.678207253988504,11.802867366801696,20,6,42,2015,GL,Porto5,Porto23,0
663,Navio9676,201,27,136008,14.9422640829907,16.609567262316112,10,16,72,2016,GS,Porto181,Porto112,0
664,Navio10129,204,30,80373,12.803024992959195,17.50829689548999,13,7,117,2007,GSM,Porto156,Porto142,0
665,Navio17100,220,44,89249,12.864739763529723,15.150535419284651,29,17,75,2019,GSM,Porto90,Porto90,0
666,Navio19959,207,54,130164,14.639732637858655,12.162178825049551,16,18,13,2018,CG,Porto122,Porto5,1
667,Navio13790,193,35,152103,15.101474096809998,17.725953490522677,22,7,58,2005,GLP,Porto99,Porto32,0
668,Navio15080,200,44,116752,13.357835391415811,16.166540739820004,11,9,70,2013,GLP,Porto35,Porto77,0
669,Navio11955,220,29,89523,16.122127848719995,15.499925944064183,26,18,62,2011,CNTR,Porto110,Porto64,0
670,Navio13666,206,48,105414,12.521683958084532,12.285010915715496,19,19,28,2019,GS,Porto171,Porto42,0
671,Navio13966,207,40,86717,12.436232728493177,11.632300254171975,19,10,83,2011,GSM,Porto129,Porto99,0
672,Navio9552,220,49,146389,12.109638094211025,17.990576305474846,22,11,95,2008,CG,Porto45,Porto133,0
673,Navio19993,241,59,87219,13.065720314374772,13.386756807796585,10,12,84,2008,CG,Porto77,Porto39,1
674,Navio19990,193,34,110476,19.28100787912839,11.913188818969205,12,10,21,2003,CNTR,Porto1,Porto126,1
675,Navio19949,204,28,79544,18.857345876336236,16.486992707732078,22,17,88,2004,CG,Porto170,Porto197,1
676,Navio9860,211,38,112219,13.392789513136686,17.218281008225595,24,15,44,2009,GL,Porto180,Porto128,0
677,Navio16624,196,44,148369,13.55575775420905,15.975948809749607,29,8,56,2011,CG,Porto156,Porto61,0
678,Navio10164,197,34,93392,17.453907955187198,17.996868446969714,23,8,109,2020,GSM,Porto177,Porto33,0
679,Navio14254,209,43,86452,11.765020917331483,15.723948258530307,14,8,114,2016,GLP,Porto141,Porto80,0
680,Navio10544,185,49,105496,13.753978769271848,14.99260819736536,22,14,33,2006,GLP,Porto44,Porto50,0
681,Navio14062,222,42,126261,17.586942062556698,17.23290562591356,28,10,42,2005,CG,Porto46,Porto56,0
682,Navio19828,215,38,77105,12.79172627686815,17.609929613569488,13,18,93,2017,GLP,Porto5,Porto69,0
683,Navio15989,199,42,107833,14.77713942204232,15.263387301568208,28,6,57,2018,GSM,Porto165,Porto80,0
684,Navio13896,190,28,148515,14.91577403962264,11.812671226031169,21,5,39,2019,CG,Porto66,Porto11,0
685,Navio19868,275,62,127036,15.082672124857174,11.784307428265238,25,17,100,2003,GSM,Porto178,Porto97,1
686,Navio19884,275,49,107335,18.9836825771105,20.001226059932357,16,18,33,2013,GS,Porto127,Porto127,1
687,Navio16289,217,41,111450,17.286780631288305,11.59766726568946,21,6,14,2023,GLP,Porto22,Porto13,0
688,Navio16809,208,39,153354,16.80188169301082,15.340149054746291,14,19,114,2007,GSM,Porto110,Porto1,0
689,Navio13566,224,33,87365,14.467153294412656,13.385668250692465,25,18,41,2022,GS,Porto195,Porto69,0
690,Navio19957,268,61,118732,17.953953084762148,12.870013656786433,22,18,87,2006,GLP,Porto152,Porto136,1
691,Navio15881,225,33,145141,17.157205913030232,14.004631868270135,15,17,78,2009,GL,Porto75,Porto164,0
692,Navio15755,211,35,82228,15.268856477503368,12.505298892431938,15,16,92,2018,CNTR,Porto43,Porto85,0
693,Navio11583,220,43,119682,13.93120525118496,13.947897316159203,17,5,79,2011,CNTR,Porto153,Porto44,0
694,Navio15994,215,37,128756,16.159373912873363,18.2077160132303,22,18,34,2013,GS,Porto99,Porto28,0
695,Navio19944,260,69,118093,18.88913532901647,16.797851527623315,29,7,80,2020,GS,Porto137,Porto120,1
696,Navio9405,198,30,80011,12.339798331036935,11.516341729535476,17,8,30,2016,GLP,Porto28,Porto38,0
697,Navio15771,215,25,80328,16.782516391932205,15.774116108405305,15,13,77,2006,CG,Porto135,Porto162,0
698,Navio19809,195,74,79698,17.698027320292255,13.574440921878884,22,17,32,2017,GSM,Porto140,Porto127,1
699,Navio9855,218,45,137602,13.733902669078034,16.851400804811576,13,13,27,2006,CG,Porto168,Porto29,0
700,Navio11790,209,27,123522,14.989108239819243,13.119349810685536,19,13,71,2014,CG,Porto29,Porto9,0
701,Navio11267,205,46,148621,15.669926727206343,14.991098446493487,16,5,17,2019,GSM,Porto33,Porto189,0
702,Navio15690,208,49,111462,15.002477477707416,13.764290882278448,15,11,30,2009,GLP,Porto51,Porto113,0
703,Navio12133,200,38,86054,16.029264793716713,11.588384712049361,14,5,36,2022,GLP,Porto161,Porto103,0
704,Navio15692,196,33,98136,13.74989442626559,13.327302609991175,29,16,81,2010,GLP,Porto126,Porto179,0
705,Navio17993,201,34,145066,17.55612608807605,14.540385479293272,20,12,98,2022,GLP,Porto118,Porto189,0
706,Navio12625,209,29,146924,16.367604530803824,14.14935607447823,15,14,59,2011,GLP,Porto169,Porto198,0
707,Navio19923,288,44,137530,14.737462314037039,15.013060468993945,28,10,119,2019,CNTR,Porto184,Porto139,1
708,Navio19971,273,53,125815,14.680755639274611,16.46033407671574,25,19,95,2013,GLP,Porto181,Porto116,1
709,Navio19807,225,68,108075,18.415056227844158,16.287442911238657,14,6,33,2009,GLP,Porto113,Porto166,1
710,Navio12580,195,50,135349,12.610534701945689,13.43794738233469,17,15,118,2008,GL,Porto35,Porto164,0
711,Navio17443,199,38,109857,17.363080551949718,18.33560630227699,23,17,100,2016,GSM,Porto186,Porto32,0
712,Navio19819,235,75,150506,13.219170895686409,18.210963031656853,23,10,104,2023,GSM,Porto7,Porto195,1
713,Navio15229,195,27,87700,15.004545812393133,14.854055109995876,29,11,57,2013,GL,Porto17,Porto140,0
714,Navio10896,199,30,141233,14.800134917637818,12.145661940991145,26,18,38,2018,CG,Porto147,Porto58,0
715,Navio14311,223,27,109685,13.811554450479832,11.93309077169143,29,17,44,2017,GLP,Porto81,Porto117,0
716,Navio11042,205,27,131789,11.517448914782904,14.938294098394207,11,15,85,2011,CG,Porto175,Porto189,0
717,Navio14436,225,45,136774,18.217152958265803,12.061466295718235,26,9,29,2009,GL,Porto58,Porto55,0
718,Navio19948,193,42,125297,17.87893617971735,19.806794527373757,17,14,86,2018,GLP,Porto180,Porto112,1
719,Navio17173,225,34,94581,12.155394211120788,15.012687784759006,15,17,26,2019,CG,Porto4,Porto5,0
720,Navio19048,186,39,94974,13.633325018974665,14.385018330526838,19,13,104,2012,GS,Porto151,Porto165,0
721,Navio19942,215,57,156819,12.622911264195467,17.523978272264948,22,6,10,2008,CNTR,Porto113,Porto17,1
722,Navio19895,242,57,103830,16.828134626710202,17.432186073221345,21,11,95,2015,GL,Porto98,Porto82,1
723,Navio13859,202,31,149716,14.60148004584429,17.408181877072067,28,13,14,2018,GL,Porto35,Porto81,0
724,Navio9261,195,33,108835,17.432701133972685,16.000329046555535,21,18,109,2011,GS,Porto40,Porto21,0
725,Navio13728,190,50,92863,16.218075812460917,15.597206318612567,20,18,100,2014,CNTR,Porto106,Porto145,0
726,Navio19155,225,50,86053,13.097083127442527,12.754003769447618,17,12,104,2013,GS,Porto157,Porto183,0
727,Navio17271,204,49,139314,15.118671675392331,16.515560148301674,14,7,70,2005,GLP,Porto91,Porto121,0
728,Navio14303,199,49,114492,14.132453945319877,16.63961283358003,10,15,28,2014,CG,Porto141,Porto15,0
729,Navio10605,187,39,106100,16.43835049800289,15.190208127153408,18,5,116,2008,GLP,Porto110,Porto190,0
730,Navio18603,209,33,127875,12.221946416188747,17.960965060806487,19,7,28,2008,GLP,Porto30,Porto137,0
731,Navio9129,223,42,149872,17.254963050716533,13.605300645802991,23,9,86,2007,GSM,Porto82,Porto172,0
732,Navio17627,189,37,112055,12.63037840278058,17.261441116352685,10,15,49,2013,GL,Porto9,Porto97,0
733,Navio12128,217,45,129537,13.23316086233444,18.266625019397388,27,5,103,2022,GL,Porto149,Porto8,0
734,Navio19453,184,48,148502,17.774630838442945,12.963244785310307,19,7,75,2014,CG,Porto114,Porto192,0
735,Navio19859,293,54,157978,18.249596084632778,16.357442510709333,28,7,61,2019,GS,Porto164,Porto13,1
736,Navio19765,205,26,83069,13.968274278027932,17.35151610989952,29,19,76,2023,GLP,Porto138,Porto68,0
737,Navio11960,202,32,127986,12.960176098497628,14.90084669937385,17,10,116,2008,GLP,Porto53,Porto46,0
738,Navio13549,191,40,83015,11.748354027617177,13.300246159479897,24,5,75,2022,GSM,Porto155,Porto58,0
739,Navio19836,212,54,124536,13.862590439078758,11.976758320610223,26,6,94,2010,GSM,Porto122,Porto160,1
740,Navio19928,225,26,159199,13.093295821387521,14.140331062061588,16,10,26,2006,CNTR,Porto111,Porto156,1
741,Navio18093,224,41,133788,12.770343399527045,16.682290306537254,11,12,30,2021,GS,Porto137,Porto49,0
742,Navio10145,198,36,133979,14.029582621092352,15.186702314185128,12,12,70,2011,CNTR,Porto83,Porto94,0
743,Navio18736,186,45,105117,16.372505949475205,18.395596697033444,10,10,10,2012,GL,Porto142,Porto77,0
744,Navio11082,201,43,81728,14.467843586897164,16.216140417980817,22,11,66,2007,GLP,Porto131,Porto6,0
