,Nome,LOA (m),Boca (m),DWT (ton),Calado de Entrada (m),Calado de Saída (m),Calado Aéreo (m),Pontal (m),Tamanho de Lança (m),Ano de Construção,Tipo do Navio,Último Porto,Próximo Porto,Situação
633,Navio3594,28,10,35907,17,14,14,6,66,2020,CG,Porto133,Porto26,0
634,Navio3281,26,16,139414,12,11,15,8,102,2022,GSM,Porto123,Porto193,0
635,Navio3746,17,7,150452,14,9,27,10,80,2016,GSM,Porto36,Porto193,0
636,Navio3464,47,15,106552,14,18,29,16,99,2016,GLP,Porto37,Porto146,0
637,Navio3943,56,11,177859,14,10,11,12,57,2017,GSM,Porto85,Porto47,1
638,Navio3519,18,17,75809,13,16,34,16,22,2011,GSM,Porto111,Porto35,0
639,Navio2787,50,11,105785,11,11,26,13,72,2017,GL,Porto94,Porto132,0
640,Navio3821,36,17,145928,8,16,34,7,114,1998,GLP,Porto167,Porto193,1
641,Navio3866,46,16,94644,16,8,18,12,73,2013,GSM,Porto196,Porto139,0
642,Navio2602,21,17,57622,17,10,33,12,97,2015,CNTR,Porto62,Porto20,0
643,Navio3056,22,15,101531,10,17,22,9,16,2012,CNTR,Porto142,Porto146,0
644,Navio3694,54,8,156273,19,13,15,16,46,2009,GL,Porto199,Porto25,1
645,Navio3680,31,17,142523,14,14,24,7,31,2006,GLP,Porto158,Porto178,0
646,Navio3521,54,11,51914,14,10,17,12,76,2011,CNTR,Porto79,Porto52,0
647,Navio3812,37,10,58456,10,16,20,11,50,2015,CNTR,Porto101,Porto178,0
648,Navio3704,38,7,75205,15,9,13,14,21,2008,GLP,Porto56,Porto164,0
649,Navio2085,42,10,65083,18,18,13,9,94,2008,GLP,Porto185,Porto136,0
650,Navio3802,23,6,42343,11,12,34,14,81,2013,CG,Porto179,Porto197,0
651,Navio3754,59,11,163147,13,11,18,16,109,2016,GL,Porto4,Porto121,1
652,Navio2538,57,12,72218,13,12,14,5,74,2008,GL,Porto95,Porto149,0
653,Navio3863,25,9,77779,19,12,30,8,109,2011,CNTR,Porto107,Porto40,1
654,Navio3911,43,9,65401,12,11,25,15,11,2008,GS,Porto1,Porto145,0
655,Navio2153,38,6,76581,14,16,12,10,102,2007,GL,Porto165,Porto52,0
656,Navio2125,52,9,116637,8,16,15,17,11,2021,GL,Porto1,Porto86,0
657,Navio2887,54,8,32026,8,11,33,17,55,2017,GSM,Porto169,Porto84,0
658,Navio2363,31,6,106642,8,15,23,13,25,2010,GSM,Porto48,Porto181,0
659,Navio3886,58,9,140818,18,14,20,7,12,2001,CNTR,Porto62,Porto167,1
660,Navio2973,53,6,81699,8,8,21,14,21,2015,GL,Porto140,Porto183,0
661,Navio2301,39,8,102415,17,12,11,13,63,2013,GS,Porto28,Porto108,0
662,Navio3225,29,11,100362,10,9,11,10,64,2017,GSM,Porto111,Porto192,0
663,Navio3531,29,14,64255,13,11,25,19,11,2009,CNTR,Porto124,Porto18,0
664,Navio3921,41,8,121533,12,19,24,7,64,2008,GL,Porto78,Porto98,1
665,Navio3940,39,8,113432,9,14,15,15,63,2012,GS,Porto181,Porto187,0
666,Navio2630,40,6,94615,9,14,33,18,92,2012,GS,Porto40,Porto120,0
667,Navio3418,53,6,116211,13,13,20,19,73,2018,GSM,Porto65,Porto120,0
668,Navio2287,18,7,148702,11,14,11,19,45,2014,GSM,Porto100,Porto12,0
669,Navio3019,15,12,138758,16,13,10,8,66,2006,GSM,Porto28,Porto178,0
670,Navio3459,36,16,101217,15,8,32,13,69,2011,CG,Porto36,Porto68,0
671,Navio2283,21,14,65579,14,9,18,8,100,2022,GLP,Porto104,Porto199,0
672,Navio3780,30,17,153821,11,17,16,13,78,2022,GSM,Porto4,Porto95,0
673,Navio3995,44,9,180232,15,10,12,9,13,2022,CNTR,Porto135,Porto112,1
674,Navio3974,57,7,199223,8,14,19,7,94,2010,CG,Porto146,Porto27,1
675,Navio2717,46,6,85748,12,12,27,13,43,2006,GL,Porto12,Porto152,0
676,Navio3869,20,9,98434,16,9,15,13,111,2020,GL,Porto100,Porto67,0
677,Navio3684,52,14,145571,11,19,12,7,106,2018,CG,Porto18,Porto29,1
678,Navio2139,51,9,120242,11,13,10,12,12,2007,GS,Porto5,Porto84,0
679,Navio2328,26,11,143183,17,14,27,11,39,2017,GLP,Porto17,Porto51,0
680,Navio3100,48,11,51779,14,15,21,8,116,2016,GL,Porto156,Porto80,0
681,Navio3166,38,17,128749,12,12,17,15,98,2020,GS,Porto44,Porto48,0
682,Navio2478,48,12,143425,9,10,27,7,46,2015,CG,Porto152,Porto62,0
683,Navio2598,15,15,81792,14,11,14,11,74,2008,GL,Porto116,Porto82,0
684,Navio3679,55,9,55882,12,8,16,5,97,2014,CG,Porto172,Porto32,0
685,Navio3014,44,7,151008,8,14,31,6,49,2010,CNTR,Porto147,Porto19,0
686,Navio3817,47,11,52211,17,10,31,14,65,2022,GLP,Porto137,Porto163,0
687,Navio2746,53,10,74390,16,17,23,13,20,2008,GLP,Porto123,Porto85,0
688,Navio3773,57,8,69504,15,12,11,11,117,2013,GLP,Porto78,Porto7,0
689,Navio3294,32,12,39966,16,10,21,18,78,2021,CG,Porto34,Porto64,0
690,Navio3878,32,9,82135,9,17,23,15,104,2016,GS,Porto152,Porto103,0
691,Navio2775,43,14,33149,8,18,20,7,35,2016,CG,Porto110,Porto18,0
692,Navio3453,43,7,58031,9,14,32,13,72,2018,CG,Porto102,Porto72,0
693,Navio2565,52,13,113287,16,10,32,17,109,2008,GS,Porto67,Porto114,0
694,Navio3621,19,12,140161,12,14,31,18,64,2007,CNTR,Porto184,Porto160,0
695,Navio3567,31,11,75163,14,18,28,12,106,2020,CG,Porto171,Porto21,0
696,Navio2912,30,6,108183,10,8,31,16,86,2015,GL,Porto10,Porto153,0
697,Navio2821,32,7,40044,14,12,20,7,105,2017,GLP,Porto162,Porto28,0
698,Navio3787,43,10,37122,19,17,27,7,77,2000,CG,Porto147,Porto178,1
699,Navio2225,46,12,142751,8,8,34,18,79,2013,CG,Porto17,Porto46,0
700,Navio2241,33,6,139974,15,14,22,10,107,2018,GS,Porto22,Porto143,0
701,Navio2065,30,11,80501,13,12,25,11,110,2011,GL,Porto148,Porto196,0
702,Navio3504,21,6,47350,16,17,28,16,102,2011,CG,Porto123,Porto96,0
703,Navio3907,29,6,135272,12,10,17,7,89,2018,CNTR,Porto168,Porto189,0
704,Navio3737,38,11,142224,15,9,23,19,31,2018,CNTR,Porto128,Porto181,0
705,Navio3337,25,7,116073,10,14,11,18,111,2015,GSM,Porto13,Porto89,0
706,Navio3657,54,15,149114,15,13,20,10,48,2020,CNTR,Porto39,Porto155,0
707,Navio2064,26,9,143758,18,14,14,19,102,2019,GSM,Porto38,Porto131,0
708,Navio2187,22,15,103947,10,17,34,19,100,2013,CNTR,Porto2,Porto35,0
709,Navio3842,44,10,169204,10,12,34,15,86,2003,GSM,Porto49,Porto137,1
710,Navio3078,24,15,143266,12,12,17,16,39,2017,GS,Porto19,Porto94,0
711,Navio3977,55,10,89008,17,8,19,9,61,2004,GLP,Porto71,Porto167,1
712,Navio3963,33,13,34450,19,11,11,10,75,2011,GS,Porto89,Porto131,1
713,Navio2768,58,17,32991,8,10,27,10,24,2016,GL,Porto115,Porto89,0
714,Navio3605,23,8,136130,14,18,33,10,83,2016,CG,Porto147,Porto83,0
715,Navio2309,19,14,104727,12,18,27,17,87,2018,CNTR,Porto11,Porto56,0
716,Navio3596,57,14,149148,18,18,30,13,39,2015,CNTR,Porto181,Porto139,0
717,Navio3506,43,13,79579,18,18,30,9,68,2016,GSM,Porto181,Porto100,0
718,Navio2722,38,11,55570,13,12,27,8,74,2008,CNTR,Porto72,Porto5,0
719,Navio3396,47,15,48239,12,12,27,15,88,2019,GS,Porto36,Porto82,0
720,Navio2331,55,7,34892,15,18,30,11,62,2014,GS,Porto85,Porto38,0
721,Navio2527,15,17,123705,15,8,18,15,11,2013,CG,Porto126,Porto188,0
722,Navio2685,56,9,63122,9,11,27,19,45,2015,GSM,Porto106,Porto184,0
723,Navio3975,21,7,172005,18,12,31,18,113,2016,GL,Porto151,Porto90,1
724,Navio2870,40,13,86139,8,17,26,13,95,2009,CNTR,Porto132,Porto40,0
725,Navio3971,15,12,186197,8,17,17,15,76,2011,GSM,Porto25,Porto2,1
726,Navio2666,19,10,38188,9,10,13,8,48,2022,CNTR,Porto187,Porto149,0
727,Navio2725,35,11,125333,16,8,27,5,112,2017,CNTR,Porto92,Porto54,0
728,Navio2850,46,10,39036,14,16,20,10,94,2019,GL,Porto118,Porto139,0
729,Navio3542,41,16,42318,9,14,13,18,22,2022,GL,Porto170,Porto184,0
730,Navio3664,39,6,153909,19,10,32,8,37,2015,GS,Porto11,Porto76,1
731,Navio3495,22,11,98242,14,8,13,14,28,2017,GL,Porto95,Porto46,0
732,Navio3552,48,9,84534,10,17,22,5,20,2017,CNTR,Porto77,Porto163,0
733,Navio2916,31,15,148741,8,14,18,17,32,2012,CNTR,Porto7,Porto27,0
734,Navio2919,54,16,96578,12,17,12,6,37,2015,CNTR,Porto187,Porto26,0
735,Navio2872,17,17,139784,14,16,22,18,48,2006,CG,Porto185,Porto44,0
736,Navio3858,42,16,49454,11,8,12,16,31,2005,CNTR,Porto164,Porto95,1
737,Navio3103,43,11,109435,16,12,18,11,52,2015,GLP,Porto96,Porto96,0
738,Navio3668,26,7,44454,18,8,16,12,60,2018,GSM,Porto82,Porto33,0
739,Navio2177,42,10,152007,14,9,14,16,71,2019,GL,Porto196,Porto143,0
740,Navio3717,19,16,122678,19,19,29,13,97,2003,GLP,Porto38,Porto21,1
741,Navio2634,20,12,55266,14,15,28,8,40,2007,GS,Porto141,Porto49,0
742,Navio3666,56,14,187220,16,16,11,8,57,2012,GL,Porto132,Porto198,1
743,Navio2481,33,9,73022,15,13,32,14,16,2017,GSM,Porto48,Porto103,0
744,Navio3512,26,7,100080,13,12,25,14,116,2015,GS,Porto171,Porto73,0
745,Navio2079,45,13,120129,14,14,15,16,89,2007,CNTR,Porto117,Porto25,0
746,Navio3929,34,9,123176,17,15,28,8,87,2014,GS,Porto45,Porto114,0
747,Navio3004,50,16,74920,18,13,29,18,70,2008,GLP,Porto28,Porto75,0
748,Navio2320,58,14,133926,17,8,17,7,43,2010,GLP,Porto38,Porto141,0
749,Navio3937,31,17,110996,17,13,17,15,75,2013,GLP,Porto85,Porto167,0
750,Navio3760,53,12,159383,17,14,26,6,26,2004,GS,Porto194,Porto16,1
751,Navio2382,40,8,119861,17,15,12,13,56,2011,CNTR,Porto107,Porto57,0
752,Navio2715,32,9,86253,13,14,29,18,71,2006,GS,Porto174,Porto87,0
753,Navio2763,37,11,126601,16,18,30,8,49,2016,GLP,Porto192,Porto20,0
754,Navio2590,25,9,107952,18,10,29,14,95,2015,CG,Porto55,Porto194,0
755,Navio3427,47,9,154231,10,17,20,8,115,2009,CG,Porto63,Porto5,0
756,Navio3883,49,9,173744,12,11,33,15,20,2004,GS,Porto10,Porto159,1
757,Navio2352,46,17,35182,13,10,13,16,37,2016,CNTR,Porto125,Porto136,0
758,Navio2719,16,13,110304,8,18,21,13,118,2013,CG,Porto157,Porto17,0
759,Navio3989,58,12,52271,11,18,33,5,13,1998,GSM,Porto173,Porto132,1
760,Navio2416,57,13,48648,16,13,17,9,72,2011,GSM,Porto80,Porto83,0
761,Navio2968,22,13,50454,10,15,14,9,17,2018,GS,Porto126,Porto157,0
762,Navio3894,36,8,121195,17,14,26,18,97,2016,GS,Porto127,Porto49,0
763,Navio2563,50,15,104322,10,13,29,12,16,2007,GS,Porto115,Porto151,0
764,Navio3517,31,9,64074,9,12,31,6,55,2008,GLP,Porto4,Porto1,0
765,Navio2303,32,8,80582,18,8,16,12,38,2009,CG,Porto28,Porto143,0
766,Navio3260,19,17,153497,12,16,11,8,12,2007,GLP,Porto33,Porto10,0
767,Navio3859,18,9,174021,10,10,12,15,21,1998,CG,Porto126,Porto19,1
768,Navio2471,58,8,66278,13,16,25,17,88,2021,GL,Porto122,Porto163,0
769,Navio3838,45,16,83537,15,10,28,6,118,2000,GL,Porto38,Porto75,1
770,Navio3882,45,13,47108,16,9,10,10,46,2010,CG,Porto100,Porto79,0
771,Navio2573,58,15,119830,17,12,34,19,40,2021,GL,Porto36,Porto75,0
772,Navio3311,57,15,150082,10,10,22,19,99,2012,GLP,Porto101,Porto68,0
773,Navio3318,17,16,71351,15,13,14,7,91,2022,GL,Porto182,Porto36,0
774,Navio2869,52,9,105558,12,18,26,9,50,2008,GS,Porto169,Porto137,0
775,Navio2621,18,6,90306,18,13,21,8,81,2020,GSM,Porto87,Porto187,0
776,Navio3269,24,10,84466,15,12,18,18,50,2009,CG,Porto69,Porto180,0
777,Navio3110,47,10,35846,18,8,14,12,28,2008,GL,Porto190,Porto118,0
778,Navio2798,56,10,110610,18,17,34,17,86,2008,CG,Porto195,Porto13,0
779,Navio3693,47,10,52353,16,8,23,14,85,2006,GSM,Porto188,Porto46,0
780,Navio3667,31,10,67415,9,10,17,14,25,2018,GS,Porto141,Porto13,0
781,Navio2901,21,15,48963,12,8,26,5,44,2007,GL,Porto5,Porto80,0
782,Navio3986,16,14,150146,14,11,22,10,66,2019,GL,Porto146,Porto30,0
783,Navio3750,54,8,142949,11,12,33,5,75,2001,GL,Porto2,Porto7,1
784,Navio2427,36,11,31945,18,10,30,5,48,2007,CG,Porto147,Porto93,0
785,Navio3674,52,15,167768,18,13,24,18,65,2002,GLP,Porto72,Porto25,1
786,Navio3896,16,15,85877,15,19,16,5,16,2003,GS,Porto109,Porto106,1
787,Navio3925,58,10,98826,11,14,27,8,113,2007,GL,Porto118,Porto196,0
788,Navio3588,34,11,95402,16,13,25,14,80,2009,CNTR,Porto33,Porto197,0
789,Navio3133,44,8,50722,15,12,21,10,89,2008,GS,Porto46,Porto105,0
790,Navio3884,18,13,195529,12,10,18,19,79,2002,GS,Porto123,Porto8,1
791,Navio3487,26,16,140012,17,14,22,16,119,2020,GLP,Porto167,Porto177,0
792,Navio3829,20,13,140823,13,12,11,9,51,2012,GS,Porto90,Porto171,0
793,Navio3518,15,10,46609,9,15,19,9,108,2019,GS,Porto95,Porto140,0
794,Navio3980,54,15,31381,18,18,19,9,14,2003,GSM,Porto36,Porto141,1
795,Navio2344,36,7,67858,8,12,25,10,32,2008,GLP,Porto173,Porto158,0
796,Navio2116,32,9,146406,9,12,31,17,113,2008,CG,Porto13,Porto117,0
797,Navio3344,44,11,35628,12,13,29,10,114,2018,CG,Porto86,Porto55,0
798,Navio3629,15,8,44525,18,8,23,15,63,2016,CNTR,Porto66,Porto45,0
799,Navio3177,57,6,63907,16,13,21,18,75,2006,CG,Porto55,Porto19,0
800,Navio3460,36,12,59999,14,9,19,9,103,2010,CG,Porto13,Porto44,0
801,Navio3853,30,15,123069,8,19,12,11,19,2020,GS,Porto173,Porto151,1
802,Navio3312,44,12,96223,16,11,32,9,51,2019,CG,Porto193,Porto191,0
803,Navio3387,38,9,138878,8,16,17,11,32,2011,GLP,Porto102,Porto72,0
804,Navio3360,44,11,77623,9,14,17,17,74,2022,CNTR,Porto137,Porto15,0
805,Navio3492,46,9,87361,8,8,28,6,13,2018,GL,Porto194,Porto197,0
806,Navio3296,19,9,132220,18,10,31,17,69,2020,CG,Porto151,Porto40,0
807,Navio2438,50,7,39724,16,12,22,6,101,2021,CG,Porto33,Porto96,0
808,Navio3465,52,8,137454,16,10,31,6,46,2016,GSM,Porto68,Porto38,0
809,Navio2921,16,11,104807,17,12,19,14,45,2013,CG,Porto156,Porto153,0
810,Navio3899,27,11,85979,18,15,34,18,77,2019,GLP,Porto32,Porto112,0
811,Navio2130,23,8,117576,16,9,23,9,64,2009,GS,Porto51,Porto64,0
812,Navio3126,18,17,47377,11,9,12,13,13,2021,GL,Porto184,Porto60,0
813,Navio3793,59,15,141682,16,16,33,16,64,2013,GLP,Porto130,Porto99,0
814,Navio3941,38,13,35840,12,14,34,6,34,2000,GLP,Porto61,Porto122,1
815,Navio3150,54,17,51187,13,17,13,16,95,2012,CG,Porto162,Porto4,0
816,Navio2192,45,12,70430,11,15,33,6,74,2015,GS,Porto197,Porto185,0
817,Navio3854,48,8,116601,13,13,20,11,78,2018,GL,Porto118,Porto73,0
818,Navio3376,35,9,55209,11,16,10,5,109,2022,GSM,Porto53,Porto147,0
819,Navio2814,44,8,92118,13,10,32,18,116,2022,GLP,Porto146,Porto83,0
820,Navio3235,19,13,70118,18,18,23,13,22,2015,GLP,Porto27,Porto181,0
821,Navio3127,58,16,107800,14,8,21,6,27,2021,GSM,Porto152,Porto32,0
822,Navio2550,59,16,117675,18,8,22,15,119,2010,GLP,Porto26,Porto99,0
823,Navio3206,56,16,73764,8,9,26,5,99,2008,CNTR,Porto158,Porto71,0
824,Navio3673,39,10,153075,9,8,23,5,34,2003,CG,Porto10,Porto39,1
825,Navio2250,59,7,97343,12,17,22,19,19,2021,CNTR,Porto57,Porto20,0
826,Navio3688,16,7,193561,9,13,25,16,59,2020,GL,Porto159,Porto84,1
827,Navio3932,20,17,177435,17,15,18,17,67,2010,CNTR,Porto117,Porto11,1
828,Navio3432,37,16,37335,16,13,27,9,64,2006,GLP,Porto196,Porto85,0
829,Navio3368,27,10,133031,8,11,12,18,17,2006,GLP,Porto70,Porto82,0
830,Navio3496,17,12,133922,15,17,33,12,51,2016,GS,Porto119,Porto113,0
831,Navio3736,37,12,67669,8,12,27,6,115,2006,GLP,Porto99,Porto190,0
832,Navio3714,44,14,64204,17,12,16,18,15,1999,GLP,Porto18,Porto49,1
833,Navio3901,43,14,50066,11,10,27,6,107,2015,GSM,Porto2,Porto2,0
834,Navio3220,22,7,120141,15,9,32,5,13,2019,CG,Porto7,Porto166,0
835,Navio3942,37,9,105406,17,19,23,18,100,2016,GLP,Porto36,Porto116,1
836,Navio2182,37,8,93926,16,12,19,6,13,2009,GSM,Porto55,Porto110,0
837,Navio3031,18,17,89166,10,18,12,12,109,2013,CNTR,Porto12,Porto151,0
838,Navio3394,48,8,135063,18,10,31,13,60,2009,CG,Porto185,Porto22,0
839,Navio3608,41,7,68481,17,10,27,17,33,2008,GL,Porto155,Porto121,0
840,Navio3083,43,15,122994,14,9,11,6,114,2015,GS,Porto111,Porto73,0
841,Navio3885,48,7,158256,12,8,30,18,29,2009,GLP,Porto168,Porto91,1
842,Navio3946,54,17,95533,11,17,24,9,52,2006,CG,Porto28,Porto106,0
843,Navio3463,43,8,154302,11,12,22,14,68,2017,GS,Porto90,Porto99,0
844,Navio3222,41,14,79154,18,8,20,8,63,2016,GS,Porto88,Porto116,0
845,Navio3333,21,12,40137,13,12,15,11,41,2017,GL,Porto124,Porto138,0
846,Navio3649,40,8,46387,16,8,31,7,119,1999,CNTR,Porto21,Porto110,1
847,Navio2337,18,16,97478,16,10,29,5,103,2008,GL,Porto128,Porto179,0
848,Navio3809,19,16,68235,14,18,26,9,54,2010,GL,Porto103,Porto199,0
849,Navio3020,23,6,111322,10,15,13,11,86,2014,GSM,Porto47,Porto70,0
850,Navio3136,45,9,153011,16,16,25,10,106,2020,GLP,Porto107,Porto43,0
851,Navio2854,36,9,57901,11,12,26,19,22,2016,GL,Porto143,Porto68,0
852,Navio3329,55,13,90640,17,16,21,17,73,2021,GLP,Porto38,Porto16,0
853,Navio3742,19,11,41977,11,12,29,11,119,2001,GLP,Porto111,Porto178,1
854,Navio2549,21,7,102400,14,11,27,5,104,2007,GL,Porto101,Porto3,0
855,Navio3117,20,12,56126,18,15,14,18,100,2015,CG,Porto85,Porto167,0
856,Navio3191,45,10,127726,14,13,34,6,72,2011,GS,Porto156,Porto173,0
857,Navio3985,49,13,135481,10,13,27,16,104,2022,GLP,Porto1,Porto60,0
858,Navio2147,38,7,136718,9,16,28,19,61,2021,GS,Porto36,Porto19,0
859,Navio3336,55,9,38137,16,12,11,10,115,2010,CG,Porto168,Porto199,0
860,Navio3718,53,12,123583,15,9,23,12,86,2004,GL,Porto198,Porto169,1
861,Navio3706,48,11,123912,10,14,33,5,75,2012,GS,Porto150,Porto39,0
862,Navio2693,55,10,41357,12,12,25,14,42,2011,CNTR,Porto112,Porto68,0
863,Navio2348,46,15,58828,8,9,21,7,17,2022,GSM,Porto23,Porto101,0
864,Navio2672,20,15,89689,18,9,24,19,110,2015,CNTR,Porto145,Porto150,0
865,Navio3331,58,8,74517,18,8,33,11,100,2008,CG,Porto188,Porto173,0
866,Navio3690,26,13,189463,14,14,19,6,86,1999,GL,Porto35,Porto113,1
867,Navio2819,57,17,122695,14,15,32,5,55,2007,CNTR,Porto75,Porto61,0
868,Navio3831,16,11,155300,11,13,24,10,71,2005,CNTR,Porto175,Porto44,1
869,Navio3987,58,7,184988,16,10,25,17,67,1999,GLP,Porto192,Porto64,1
870,Navio3733,43,10,131836,17,12,12,7,56,1999,CG,Porto79,Porto37,1
871,Navio3751,15,15,142815,19,18,22,18,81,2011,GLP,Porto84,Porto8,1
872,Navio3279,45,9,133199,8,14,26,17,103,2020,GSM,Porto171,Porto81,0
873,Navio3381,23,7,61269,16,11,30,7,42,2022,GS,Porto58,Porto187,0
874,Navio3988,52,11,158845,8,9,10,7,71,2019,CG,Porto138,Porto191,1
875,Navio3958,51,7,121979,8,9,14,16,47,2011,CNTR,Porto27,Porto162,0
876,Navio3354,33,12,145940,18,17,16,11,88,2011,GL,Porto127,Porto24,0
877,Navio3972,49,13,191237,14,16,29,8,54,2008,CNTR,Porto42,Porto69,1
878,Navio3659,38,16,36568,12,11,17,11,62,2006,CNTR,Porto88,Porto97,0
879,Navio3214,27,11,34596,15,8,21,11,24,2016,CNTR,Porto130,Porto163,0
880,Navio3467,50,15,42612,14,14,19,9,77,2017,CNTR,Porto5,Porto38,0
881,Navio3598,54,6,58098,15,17,21,13,36,2016,CG,Porto2,Porto78,0
882,Navio2929,57,6,107560,13,17,26,16,57,2017,CG,Porto73,Porto164,0
883,Navio3752,24,6,153808,12,11,11,16,94,2008,GSM,Porto68,Porto52,0
884,Navio2638,46,7,110485,11,18,24,5,13,2020,CNTR,Porto40,Porto158,0
885,Navio2932,16,11,88665,9,16,22,19,16,2018,GLP,Porto35,Porto58,0
886,Navio2131,16,9,88428,13,8,17,16,102,2007,GLP,Porto52,Porto83,0
887,Navio2991,57,9,71707,16,10,13,11,34,2019,CG,Porto174,Porto52,0
888,Navio3651,22,6,124673,12,13,11,11,85,2018,GS,Porto94,Porto2,0
889,Navio3955,47,15,35748,14,11,26,11,25,2009,CNTR,Porto198,Porto20,0
890,Navio2437,31,15,60969,11,12,12,13,80,2013,GS,Porto69,Porto148,0
891,Navio2779,57,11,151412,8,18,24,14,18,2008,GLP,Porto176,Porto2,0
892,Navio3238,29,12,53450,13,12,31,5,77,2007,GSM,Porto38,Porto165,0
893,Navio3978,42,11,30418,16,12,10,9,87,2000,GLP,Porto84,Porto64,1
894,Navio2605,19,7,147036,9,9,20,16,90,2010,GL,Porto133,Porto173,0
895,Navio3843,19,17,54078,14,12,16,16,14,2001,CG,Porto23,Porto81,1
896,Navio3297,19,7,154869,14,11,20,8,52,2009,GLP,Porto108,Porto118,0
897,Navio3362,29,7,97837,8,8,29,7,36,2011,GS,Porto9,Porto112,0
898,Navio3154,54,17,100659,15,10,11,14,32,2011,GS,Porto35,Porto79,0
899,Navio3994,22,7,192539,18,8,32,11,11,2006,CNTR,Porto173,Porto106,1
900,Navio3587,56,6,147255,16,8,16,18,68,2021,GL,Porto62,Porto120,0
901,Navio3860,34,11,84421,18,18,24,10,108,2005,GSM,Porto1,Porto13,1
902,Navio2424,56,9,45527,13,18,34,17,109,2008,CNTR,Porto10,Porto198,0
903,Navio2791,57,16,94807,17,11,25,18,67,2012,GS,Porto9,Porto20,0
904,Navio3888,16,6,193672,13,8,13,14,74,2013,CNTR,Porto191,Porto50,1
905,Navio3724,30,16,80769,13,12,28,6,119,2002,GLP,Porto159,Porto182,1
906,Navio3613,36,12,41948,11,17,33,18,42,2015,GSM,Porto171,Porto13,0
907,Navio3745,31,7,52104,17,19,15,15,19,2006,GS,Porto143,Porto77,1
908,Navio3093,34,9,70906,11,13,18,10,82,2010,GL,Porto10,Porto196,0
909,Navio2782,50,12,85596,15,18,27,7,21,2018,GLP,Porto87,Porto190,0
910,Navio3965,22,11,47661,18,14,30,19,10,2009,GS,Porto181,Porto141,0
911,Navio3709,49,14,137649,19,18,21,10,82,2009,GLP,Porto39,Porto195,1
912,Navio3302,44,12,83895,9,18,18,14,77,2013,GLP,Porto164,Porto107,0
913,Navio3095,22,15,82431,10,18,30,11,106,2009,GLP,Porto150,Porto60,0
914,Navio3910,36,16,163118,11,18,32,13,29,2015,CG,Porto88,Porto121,1
915,Navio2242,26,9,138808,17,15,27,19,39,2006,GL,Porto96,Porto171,0
916,Navio3364,45,10,76384,8,11,16,14,16,2013,GS,Porto107,Porto169,0
917,Navio2732,52,11,146144,17,11,23,17,29,2009,GS,Porto169,Porto137,0
918,Navio2622,42,17,41535,10,13,10,10,35,2014,GSM,Porto49,Porto167,0
919,Navio2888,48,15,138493,14,15,14,13,77,2020,GSM,Porto65,Porto141,0
920,Navio2963,15,9,71263,18,13,31,15,32,2021,GSM,Porto196,Porto75,0
921,Navio3589,19,12,35718,10,13,30,18,86,2019,CNTR,Porto66,Porto111,0
922,Navio2781,54,7,38912,15,8,14,15,81,2015,GS,Porto39,Porto110,0
923,Navio3106,54,6,88281,11,15,34,7,66,2013,GLP,Porto149,Porto130,0
924,Navio2937,51,12,117663,8,17,30,6,99,2009,GSM,Porto176,Porto150,0
925,Navio3685,18,14,66964,8,18,26,15,47,2013,GS,Porto88,Porto81,0
926,Navio3118,50,11,51311,9,11,30,8,75,2006,GLP,Porto41,Porto135,0
927,Navio2927,50,16,85725,18,17,11,9,51,2014,CG,Porto69,Porto60,0
928,Navio3744,47,7,153174,9,17,34,5,52,2019,GS,Porto83,Porto147,0
929,Navio3982,40,10,93645,14,12,19,18,109,2022,GL,Porto188,Porto159,0
930,Navio3522,31,12,107437,18,18,17,15,92,2015,CNTR,Porto23,Porto156,0
931,Navio2270,59,6,125278,16,13,24,16,36,2011,CG,Porto47,Porto112,0
932,Navio2974,27,16,118577,13,17,32,17,92,2013,GL,Porto59,Porto154,0
933,Navio3716,40,11,143827,13,13,22,9,62,2022,CNTR,Porto124,Porto146,0
934,Navio2955,42,10,47104,10,8,16,13,88,2018,GS,Porto31,Porto166,0
935,Navio3753,26,11,78155,11,11,13,9,115,2013,GLP,Porto88,Porto101,0
936,Navio3820,56,15,38140,16,8,31,12,38,2012,GL,Porto165,Porto132,0
937,Navio3909,19,9,157063,11,17,22,14,99,2013,GS,Porto8,Porto87,1
938,Navio2579,34,6,44720,14,17,11,16,18,2014,CG,Porto89,Porto8,0
939,Navio3029,23,16,124904,12,8,18,10,85,2019,GSM,Porto139,Porto89,0
940,Navio3998,38,15,30055,9,14,28,12,21,2018,CNTR,Porto138,Porto156,0
941,Navio3346,40,8,32587,12,12,27,13,103,2010,CG,Porto184,Porto2,0
942,Navio2811,15,12,123315,17,8,22,17,30,2012,CNTR,Porto72,Porto11,0
943,Navio3125,58,16,39248,11,17,16,18,17,2007,GLP,Porto166,Porto187,0
944,Navio3581,24,8,106425,13,12,31,9,23,2016,GL,Porto109,Porto22,0
945,Navio3199,23,17,78238,8,17,30,12,84,2010,CNTR,Porto150,Porto16,0
946,Navio2958,58,14,73075,12,8,17,9,89,2019,GLP,Porto83,Porto179,0
947,Navio3865,43,16,60808,11,19,18,10,77,2012,CG,Porto138,Porto115,1
948,Navio3207,30,10,110034,14,11,18,7,74,2008,GLP,Porto155,Porto145,0
949,Navio2243,49,16,128514,10,10,23,5,96,2015,GSM,Porto73,Porto81,0
950,Navio3772,49,15,131682,10,11,24,8,115,2006,GS,Porto14,Porto26,0
